"";"COD_Microrregiao_Geografica";"Nome_Microrregiao";"Trienio";"Categoria_Adequacao";"Pop";"Tot";"Prop"
"504";"31028";"Conceicao_do_Mato_Dentro";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"505";"31029";"Para_de_Minas";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"506";"31029";"Para_de_Minas";"2000_2002";"Categoria 2 ou Intermediária (C2)";292684;292684;1
"507";"31029";"Para_de_Minas";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"508";"31029";"Para_de_Minas";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"509";"31029";"Para_de_Minas";"2003_2005";"Categoria 2 ou Intermediária (C2)";292201;304399;0,959927595031521
"510";"31029";"Para_de_Minas";"2003_2005";"Categoria 3 ou Inadequada (C3)";12198;304399;0,0400724049684789
"511";"31029";"Para_de_Minas";"2006_2008";"Categoria 1 ou Adequada (C1)";282486;294818;0,958170803682272
"512";"31029";"Para_de_Minas";"2006_2008";"Categoria 2 ou Intermediária (C2)";12332;294818;0,0418291963177282
"513";"31029";"Para_de_Minas";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"514";"31029";"Para_de_Minas";"2009_2011";"Categoria 1 ou Adequada (C1)";290526;329629;0,881372694756833
"515";"31029";"Para_de_Minas";"2009_2011";"Categoria 2 ou Intermediária (C2)";39103;329629;0,118627305243167
"516";"31029";"Para_de_Minas";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"517";"31029";"Para_de_Minas";"2012_2014";"Categoria 1 ou Adequada (C1)";305069;325986;0,935834667746468
"518";"31029";"Para_de_Minas";"2012_2014";"Categoria 2 ou Intermediária (C2)";20917;325986;0,0641653322535324
"519";"31029";"Para_de_Minas";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"520";"31029";"Para_de_Minas";"2015_2017";"Categoria 1 ou Adequada (C1)";306618;334746;0,915972110196985
"521";"31029";"Para_de_Minas";"2015_2017";"Categoria 2 ou Intermediária (C2)";28128;334746;0,0840278898030148
"522";"31029";"Para_de_Minas";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"523";"31030";"Belo_Horizonte";"2000_2002";"Categoria 1 ou Adequada (C1)";970387;12231463;0,0793353174513956
"524";"31030";"Belo_Horizonte";"2000_2002";"Categoria 2 ou Intermediária (C2)";11261076;12231463;0,920664682548604
"525";"31030";"Belo_Horizonte";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"526";"31030";"Belo_Horizonte";"2003_2005";"Categoria 1 ou Adequada (C1)";8686119;12623493;0,688091560711445
"527";"31030";"Belo_Horizonte";"2003_2005";"Categoria 2 ou Intermediária (C2)";3937374;12623493;0,311908439288555
"528";"31030";"Belo_Horizonte";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"529";"31030";"Belo_Horizonte";"2006_2008";"Categoria 1 ou Adequada (C1)";10395431;12953890;0,802494926234513
"530";"31030";"Belo_Horizonte";"2006_2008";"Categoria 2 ou Intermediária (C2)";2537212;12953890;0,19586487147876
"531";"31030";"Belo_Horizonte";"2006_2008";"Categoria 3 ou Inadequada (C3)";21247;12953890;0,00164020228672623
"532";"31030";"Belo_Horizonte";"2009_2011";"Categoria 1 ou Adequada (C1)";11353252;13250660;0,856806528882335
"533";"31030";"Belo_Horizonte";"2009_2011";"Categoria 2 ou Intermediária (C2)";1897408;13250660;0,143193471117665
"534";"31030";"Belo_Horizonte";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"535";"31030";"Belo_Horizonte";"2012_2014";"Categoria 1 ou Adequada (C1)";13132682;13549210;0,96925813386906
"536";"31030";"Belo_Horizonte";"2012_2014";"Categoria 2 ou Intermediária (C2)";416528;13549210;0,0307418661309405
"537";"31030";"Belo_Horizonte";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"538";"31030";"Belo_Horizonte";"2015_2017";"Categoria 1 ou Adequada (C1)";13659596;13844726;0,986628121062129
"539";"31030";"Belo_Horizonte";"2015_2017";"Categoria 2 ou Intermediária (C2)";185130;13844726;0,0133718789378714
"540";"31030";"Belo_Horizonte";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"541";"31031";"Itabira";"2000_2002";"Categoria 1 ou Adequada (C1)";26524;1068746;0,0248178706633756
"542";"31031";"Itabira";"2000_2002";"Categoria 2 ou Intermediária (C2)";1036390;1068746;0,969725266808016
"543";"31031";"Itabira";"2000_2002";"Categoria 3 ou Inadequada (C3)";5832;1068746;0,00545686252860829
"544";"31031";"Itabira";"2003_2005";"Categoria 1 ou Adequada (C1)";268373;1086235;0,247067163182921
"545";"31031";"Itabira";"2003_2005";"Categoria 2 ou Intermediária (C2)";812074;1086235;0,747604339760733
"546";"31031";"Itabira";"2003_2005";"Categoria 3 ou Inadequada (C3)";5788;1086235;0,005328497056346
"547";"31031";"Itabira";"2006_2008";"Categoria 1 ou Adequada (C1)";687210;1126526;0,610025867134891
"548";"31031";"Itabira";"2006_2008";"Categoria 2 ou Intermediária (C2)";433563;1126526;0,384867282246482
"549";"31031";"Itabira";"2006_2008";"Categoria 3 ou Inadequada (C3)";5753;1126526;0,00510685061862753
"550";"31031";"Itabira";"2009_2011";"Categoria 1 ou Adequada (C1)";732472;1150263;0,63678654359916
"551";"31031";"Itabira";"2009_2011";"Categoria 2 ou Intermediária (C2)";412071;1150263;0,358240680609565
"552";"31031";"Itabira";"2009_2011";"Categoria 3 ou Inadequada (C3)";5720;1150263;0,00497277579127556
"553";"31031";"Itabira";"2012_2014";"Categoria 1 ou Adequada (C1)";974738;1174104;0,830197324938847
"554";"31031";"Itabira";"2012_2014";"Categoria 2 ou Intermediária (C2)";199366;1174104;0,169802675061153
"555";"31031";"Itabira";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"556";"31031";"Itabira";"2015_2017";"Categoria 1 ou Adequada (C1)";1117843;1192005;0,937783818020898
"557";"31031";"Itabira";"2015_2017";"Categoria 2 ou Intermediária (C2)";74162;1192005;0,0622161819791024
"558";"31031";"Itabira";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"559";"31032";"Itaguara";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"560";"31032";"Itaguara";"2000_2002";"Categoria 2 ou Intermediária (C2)";199880;199880;1
"561";"31032";"Itaguara";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"562";"31032";"Itaguara";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"563";"31032";"Itaguara";"2003_2005";"Categoria 2 ou Intermediária (C2)";186628;186628;1
"564";"31032";"Itaguara";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"565";"31032";"Itaguara";"2006_2008";"Categoria 1 ou Adequada (C1)";43467;203152;0,21396294400252
"566";"31032";"Itaguara";"2006_2008";"Categoria 2 ou Intermediária (C2)";159685;203152;0,78603705599748
"567";"31032";"Itaguara";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"568";"31032";"Itaguara";"2009_2011";"Categoria 1 ou Adequada (C1)";88967;174047;0,511166523984901
"569";"31032";"Itaguara";"2009_2011";"Categoria 2 ou Intermediária (C2)";85080;174047;0,488833476015099
"570";"31032";"Itaguara";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"571";"31032";"Itaguara";"2012_2014";"Categoria 1 ou Adequada (C1)";69969;205847;0,339907795595758
"572";"31032";"Itaguara";"2012_2014";"Categoria 2 ou Intermediária (C2)";135878;205847;0,660092204404242
"573";"31032";"Itaguara";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"574";"31032";"Itaguara";"2015_2017";"Categoria 1 ou Adequada (C1)";76221;174835;0,435959619069408
"575";"31032";"Itaguara";"2015_2017";"Categoria 2 ou Intermediária (C2)";84835;174835;0,485228930134126
"576";"31032";"Itaguara";"2015_2017";"Categoria 3 ou Inadequada (C3)";13779;174835;0,0788114507964652
"577";"31033";"Ouro_Preto";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"578";"31033";"Ouro_Preto";"2000_2002";"Categoria 2 ou Intermediária (C2)";224222;360916;0,621258132086136
"579";"31033";"Ouro_Preto";"2000_2002";"Categoria 3 ou Inadequada (C3)";136694;360916;0,378741867913864
"580";"31033";"Ouro_Preto";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"581";"31033";"Ouro_Preto";"2003_2005";"Categoria 2 ou Intermediária (C2)";233456;371489;0,628433143377058
"582";"31033";"Ouro_Preto";"2003_2005";"Categoria 3 ou Inadequada (C3)";138033;371489;0,371566856622942
"583";"31033";"Ouro_Preto";"2006_2008";"Categoria 1 ou Adequada (C1)";94942;241239;0,393559913612641
"584";"31033";"Ouro_Preto";"2006_2008";"Categoria 2 ou Intermediária (C2)";146297;241239;0,606440086387359
"585";"31033";"Ouro_Preto";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"586";"31033";"Ouro_Preto";"2009_2011";"Categoria 1 ou Adequada (C1)";235341;248231;0,948072561444783
"587";"31033";"Ouro_Preto";"2009_2011";"Categoria 2 ou Intermediária (C2)";12890;248231;0,0519274385552167
"588";"31033";"Ouro_Preto";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"589";"31033";"Ouro_Preto";"2012_2014";"Categoria 1 ou Adequada (C1)";110677;396457;0,279165205810466
"590";"31033";"Ouro_Preto";"2012_2014";"Categoria 2 ou Intermediária (C2)";285780;396457;0,720834794189534
"591";"31033";"Ouro_Preto";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"592";"31033";"Ouro_Preto";"2015_2017";"Categoria 1 ou Adequada (C1)";249703;404428;0,617422631469631
"593";"31033";"Ouro_Preto";"2015_2017";"Categoria 2 ou Intermediária (C2)";12521;404428;0,0309597752875666
"594";"31033";"Ouro_Preto";"2015_2017";"Categoria 3 ou Inadequada (C3)";142204;404428;0,351617593242802
"595";"31034";"Conselheiro_Lafaiete";"2000_2002";"Categoria 1 ou Adequada (C1)";20171;183645;0,109836913610499
"596";"31034";"Conselheiro_Lafaiete";"2000_2002";"Categoria 2 ou Intermediária (C2)";163474;183645;0,890163086389501
"597";"31034";"Conselheiro_Lafaiete";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"598";"31034";"Conselheiro_Lafaiete";"2003_2005";"Categoria 1 ou Adequada (C1)";15672;186806;0,0838945215892423
"599";"31034";"Conselheiro_Lafaiete";"2003_2005";"Categoria 2 ou Intermediária (C2)";171134;186806;0,916105478410758
"600";"31034";"Conselheiro_Lafaiete";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"601";"31034";"Conselheiro_Lafaiete";"2006_2008";"Categoria 1 ou Adequada (C1)";105212;158864;0,662277167892033
"602";"31034";"Conselheiro_Lafaiete";"2006_2008";"Categoria 2 ou Intermediária (C2)";53652;158864;0,337722832107967
"603";"31034";"Conselheiro_Lafaiete";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"604";"31034";"Conselheiro_Lafaiete";"2009_2011";"Categoria 1 ou Adequada (C1)";88755;161526;0,549478102596486
"605";"31034";"Conselheiro_Lafaiete";"2009_2011";"Categoria 2 ou Intermediária (C2)";72771;161526;0,450521897403514
"606";"31034";"Conselheiro_Lafaiete";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"607";"31034";"Conselheiro_Lafaiete";"2012_2014";"Categoria 1 ou Adequada (C1)";73714;177291;0,415779706809708
"608";"31034";"Conselheiro_Lafaiete";"2012_2014";"Categoria 2 ou Intermediária (C2)";103577;177291;0,584220293190292
"609";"31034";"Conselheiro_Lafaiete";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"610";"31034";"Conselheiro_Lafaiete";"2015_2017";"Categoria 1 ou Adequada (C1)";149542;190918;0,783278685089934
"611";"31034";"Conselheiro_Lafaiete";"2015_2017";"Categoria 2 ou Intermediária (C2)";41376;190918;0,216721314910066
"612";"31034";"Conselheiro_Lafaiete";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"613";"31035";"Guanhaes";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"614";"31035";"Guanhaes";"2000_2002";"Categoria 2 ou Intermediária (C2)";519698;552356;0,940875087805691
"615";"31035";"Guanhaes";"2000_2002";"Categoria 3 ou Inadequada (C3)";32658;552356;0,0591249121943095
"616";"31035";"Guanhaes";"2003_2005";"Categoria 1 ou Adequada (C1)";150001;558017;0,268810806839218
"617";"31035";"Guanhaes";"2003_2005";"Categoria 2 ou Intermediária (C2)";391965;558017;0,702424836519318
"618";"31035";"Guanhaes";"2003_2005";"Categoria 3 ou Inadequada (C3)";16051;558017;0,0287643566414643
"619";"31035";"Guanhaes";"2006_2008";"Categoria 1 ou Adequada (C1)";163421;562784;0,290379612782169
"620";"31035";"Guanhaes";"2006_2008";"Categoria 2 ou Intermediária (C2)";365184;562784;0,648888383465059
"621";"31035";"Guanhaes";"2006_2008";"Categoria 3 ou Inadequada (C3)";34179;562784;0,0607320037527719
"622";"31035";"Guanhaes";"2009_2011";"Categoria 1 ou Adequada (C1)";175796;505762;0,347586414163183
"623";"31035";"Guanhaes";"2009_2011";"Categoria 2 ou Intermediária (C2)";329966;505762;0,652413585836817
"624";"31035";"Guanhaes";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"625";"31035";"Guanhaes";"2012_2014";"Categoria 1 ou Adequada (C1)";160422;571375;0,280764821702035
"626";"31035";"Guanhaes";"2012_2014";"Categoria 2 ou Intermediária (C2)";410953;571375;0,719235178297965
"627";"31035";"Guanhaes";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"628";"31035";"Guanhaes";"2015_2017";"Categoria 1 ou Adequada (C1)";194638;575637;0,338126284446622
"629";"31035";"Guanhaes";"2015_2017";"Categoria 2 ou Intermediária (C2)";337699;575637;0,586652699531128
"630";"31035";"Guanhaes";"2015_2017";"Categoria 3 ou Inadequada (C3)";43300;575637;0,0752210160222501
"631";"31036";"Pecanha";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"632";"31036";"Pecanha";"2000_2002";"Categoria 2 ou Intermediária (C2)";224376;242872;0,923844658914984
"633";"31036";"Pecanha";"2000_2002";"Categoria 3 ou Inadequada (C3)";18496;242872;0,076155341085016
"634";"31036";"Pecanha";"2003_2005";"Categoria 1 ou Adequada (C1)";44541;240434;0,185252501726045
"635";"31036";"Pecanha";"2003_2005";"Categoria 2 ou Intermediária (C2)";155769;240434;0,647865942420789
"636";"31036";"Pecanha";"2003_2005";"Categoria 3 ou Inadequada (C3)";40124;240434;0,166881555853166
"637";"31036";"Pecanha";"2006_2008";"Categoria 1 ou Adequada (C1)";48534;238375;0,203603565810173
"638";"31036";"Pecanha";"2006_2008";"Categoria 2 ou Intermediária (C2)";172396;238375;0,723213424226534
"639";"31036";"Pecanha";"2006_2008";"Categoria 3 ou Inadequada (C3)";17445;238375;0,0731830099632931
"640";"31036";"Pecanha";"2009_2011";"Categoria 1 ou Adequada (C1)";43457;206142;0,210810994363109
"641";"31036";"Pecanha";"2009_2011";"Categoria 2 ou Intermediária (C2)";162685;206142;0,789189005636891
"642";"31036";"Pecanha";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"643";"31036";"Pecanha";"2012_2014";"Categoria 1 ou Adequada (C1)";43935;234666;0,187223543248702
"644";"31036";"Pecanha";"2012_2014";"Categoria 2 ou Intermediária (C2)";146119;234666;0,622667962124892
"645";"31036";"Pecanha";"2012_2014";"Categoria 3 ou Inadequada (C3)";44612;234666;0,190108494626405
"646";"31036";"Pecanha";"2015_2017";"Categoria 1 ou Adequada (C1)";105074;222478;0,472289394906463
"647";"31036";"Pecanha";"2015_2017";"Categoria 2 ou Intermediária (C2)";117404;222478;0,527710605093537
"648";"31036";"Pecanha";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"649";"31037";"Governador_Valadares";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"650";"31037";"Governador_Valadares";"2000_2002";"Categoria 2 ou Intermediária (C2)";1383434;1609321;0,859638319514876
"651";"31037";"Governador_Valadares";"2000_2002";"Categoria 3 ou Inadequada (C3)";225887;1609321;0,140361680485124
"652";"31037";"Governador_Valadares";"2003_2005";"Categoria 1 ou Adequada (C1)";29913;1680978;0,0177949979119298
"653";"31037";"Governador_Valadares";"2003_2005";"Categoria 2 ou Intermediária (C2)";1540910;1680978;0,91667469770574
"654";"31037";"Governador_Valadares";"2003_2005";"Categoria 3 ou Inadequada (C3)";110155;1680978;0,0655303043823298
"655";"31037";"Governador_Valadares";"2006_2008";"Categoria 1 ou Adequada (C1)";1048010;1697612;0,617343656854452
"656";"31037";"Governador_Valadares";"2006_2008";"Categoria 2 ou Intermediária (C2)";649602;1697612;0,382656343145548
"657";"31037";"Governador_Valadares";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"658";"31037";"Governador_Valadares";"2009_2011";"Categoria 1 ou Adequada (C1)";1056573;1672663;0,631671173452154
"659";"31037";"Governador_Valadares";"2009_2011";"Categoria 2 ou Intermediária (C2)";600608;1672663;0,359072927421722
"660";"31037";"Governador_Valadares";"2009_2011";"Categoria 3 ou Inadequada (C3)";15482;1672663;0,00925589912612403
"661";"31037";"Governador_Valadares";"2012_2014";"Categoria 1 ou Adequada (C1)";1013697;1752564;0,578407978253576
"662";"31037";"Governador_Valadares";"2012_2014";"Categoria 2 ou Intermediária (C2)";727554;1752564;0,415136907981677
"663";"31037";"Governador_Valadares";"2012_2014";"Categoria 3 ou Inadequada (C3)";11313;1752564;0,00645511376474696
"664";"31037";"Governador_Valadares";"2015_2017";"Categoria 1 ou Adequada (C1)";1321552;1762951;0,749624918673293
"665";"31037";"Governador_Valadares";"2015_2017";"Categoria 2 ou Intermediária (C2)";441399;1762951;0,250375081326707
"666";"31037";"Governador_Valadares";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"667";"31038";"Mantena";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"668";"31038";"Mantena";"2000_2002";"Categoria 2 ou Intermediária (C2)";134287;154503;0,86915464424639
"669";"31038";"Mantena";"2000_2002";"Categoria 3 ou Inadequada (C3)";20216;154503;0,13084535575361
"670";"31038";"Mantena";"2003_2005";"Categoria 1 ou Adequada (C1)";34081;128353;0,26552554283889
"671";"31038";"Mantena";"2003_2005";"Categoria 2 ou Intermediária (C2)";94272;128353;0,73447445716111
"672";"31038";"Mantena";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"673";"31038";"Mantena";"2006_2008";"Categoria 1 ou Adequada (C1)";35039;159558;0,21960039609421
"674";"31038";"Mantena";"2006_2008";"Categoria 2 ou Intermediária (C2)";124519;159558;0,78039960390579
"675";"31038";"Mantena";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"676";"31038";"Mantena";"2009_2011";"Categoria 1 ou Adequada (C1)";32668;161634;0,202110942004776
"677";"31038";"Mantena";"2009_2011";"Categoria 2 ou Intermediária (C2)";117567;161634;0,727365529529678
"678";"31038";"Mantena";"2009_2011";"Categoria 3 ou Inadequada (C3)";11399;161634;0,0705235284655456
"679";"31038";"Mantena";"2012_2014";"Categoria 1 ou Adequada (C1)";36766;152947;0,2403839238429
"680";"31038";"Mantena";"2012_2014";"Categoria 2 ou Intermediária (C2)";116181;152947;0,7596160761571
"681";"31038";"Mantena";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"682";"31038";"Mantena";"2015_2017";"Categoria 1 ou Adequada (C1)";47803;165791;0,288332901062181
"683";"31038";"Mantena";"2015_2017";"Categoria 2 ou Intermediária (C2)";117988;165791;0,711667098937819
"684";"31038";"Mantena";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"685";"31039";"Ipatinga";"2000_2002";"Categoria 1 ou Adequada (C1)";115127;1461003;0,078799975085609
"686";"31039";"Ipatinga";"2000_2002";"Categoria 2 ou Intermediária (C2)";1345876;1461003;0,921200024914391
"687";"31039";"Ipatinga";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"688";"31039";"Ipatinga";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"689";"31039";"Ipatinga";"2003_2005";"Categoria 2 ou Intermediária (C2)";1494911;1494911;1
"690";"31039";"Ipatinga";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"691";"31039";"Ipatinga";"2006_2008";"Categoria 1 ou Adequada (C1)";1417224;1523494;0,930245869035257
"692";"31039";"Ipatinga";"2006_2008";"Categoria 2 ou Intermediária (C2)";106270;1523494;0,0697541309647429
"693";"31039";"Ipatinga";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"694";"31039";"Ipatinga";"2009_2011";"Categoria 1 ou Adequada (C1)";1423797;1549163;0,919075010182918
"695";"31039";"Ipatinga";"2009_2011";"Categoria 2 ou Intermediária (C2)";125366;1549163;0,0809249898170819
"696";"31039";"Ipatinga";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"697";"31039";"Ipatinga";"2012_2014";"Categoria 1 ou Adequada (C1)";1381999;1539459;0,897717314978833
"698";"31039";"Ipatinga";"2012_2014";"Categoria 2 ou Intermediária (C2)";148235;1539459;0,0962903201709172
"699";"31039";"Ipatinga";"2012_2014";"Categoria 3 ou Inadequada (C3)";9225;1539459;0,00599236485024934
"700";"31039";"Ipatinga";"2015_2017";"Categoria 1 ou Adequada (C1)";1455971;1537277;0,94711037763526
"701";"31039";"Ipatinga";"2015_2017";"Categoria 2 ou Intermediária (C2)";81306;1537277;0,0528896223647397
"702";"31039";"Ipatinga";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"703";"31040";"Caratinga";"2000_2002";"Categoria 1 ou Adequada (C1)";18564;555707;0,0334060934989122
"704";"31040";"Caratinga";"2000_2002";"Categoria 2 ou Intermediária (C2)";537143;555707;0,966593906501088
"705";"31040";"Caratinga";"2000_2002";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"706";"31040";"Caratinga";"2003_2005";"Categoria 1 ou Adequada (C1)";60630;564762;0,107354956601188
"707";"31040";"Caratinga";"2003_2005";"Categoria 2 ou Intermediária (C2)";504132;564762;0,892645043398812
"708";"31040";"Caratinga";"2003_2005";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"709";"31040";"Caratinga";"2006_2008";"Categoria 1 ou Adequada (C1)";108456;555144;0,19536552678224
"710";"31040";"Caratinga";"2006_2008";"Categoria 2 ou Intermediária (C2)";446688;555144;0,80463447321776
"711";"31040";"Caratinga";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"712";"31040";"Caratinga";"2009_2011";"Categoria 1 ou Adequada (C1)";206627;579238;0,356722107320307
"713";"31040";"Caratinga";"2009_2011";"Categoria 2 ou Intermediária (C2)";372611;579238;0,643277892679693
"714";"31040";"Caratinga";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"715";"31040";"Caratinga";"2012_2014";"Categoria 1 ou Adequada (C1)";385542;557483;0,691576245374298
"716";"31040";"Caratinga";"2012_2014";"Categoria 2 ou Intermediária (C2)";171941;557483;0,308423754625702
"717";"31040";"Caratinga";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"718";"31040";"Caratinga";"2015_2017";"Categoria 1 ou Adequada (C1)";413768;592954;0,697807924392111
"719";"31040";"Caratinga";"2015_2017";"Categoria 2 ou Intermediária (C2)";179186;592954;0,302192075607889
"720";"31040";"Caratinga";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"721";"31041";"Aimores";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"722";"31041";"Aimores";"2000_2002";"Categoria 2 ou Intermediária (C2)";1142842;1195187;0,956203506229569
"723";"31041";"Aimores";"2000_2002";"Categoria 3 ou Inadequada (C3)";52345;1195187;0,0437964937704309
"724";"31041";"Aimores";"2003_2005";"Categoria 1 ou Adequada (C1)";52614;1271427;0,0413818488989144
"725";"31041";"Aimores";"2003_2005";"Categoria 2 ou Intermediária (C2)";1068940;1271427;0,840740364960002
"726";"31041";"Aimores";"2003_2005";"Categoria 3 ou Inadequada (C3)";149873;1271427;0,117877786141084
"727";"31041";"Aimores";"2006_2008";"Categoria 1 ou Adequada (C1)";525300;1163893;0,451330148046255
"728";"31041";"Aimores";"2006_2008";"Categoria 2 ou Intermediária (C2)";638593;1163893;0,548669851953745
"729";"31041";"Aimores";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"730";"31041";"Aimores";"2009_2011";"Categoria 1 ou Adequada (C1)";530132;1325191;0,400041956216123
"731";"31041";"Aimores";"2009_2011";"Categoria 2 ou Intermediária (C2)";777247;1325191;0,586516962460506
"732";"31041";"Aimores";"2009_2011";"Categoria 3 ou Inadequada (C3)";17812;1325191;0,0134410813233715
"733";"31041";"Aimores";"2012_2014";"Categoria 1 ou Adequada (C1)";632533;1316269;0,480549948376814
"734";"31041";"Aimores";"2012_2014";"Categoria 2 ou Intermediária (C2)";683736;1316269;0,519450051623186
"735";"31041";"Aimores";"2012_2014";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"736";"31041";"Aimores";"2015_2017";"Categoria 1 ou Adequada (C1)";562397;1276381;0,440618436031248
"737";"31041";"Aimores";"2015_2017";"Categoria 2 ou Intermediária (C2)";713984;1276381;0,559381563968752
"738";"31041";"Aimores";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"739";"31042";"Piui";"2000_2002";"Categoria 1 ou Adequada (C1)";NA;NA;0
"740";"31042";"Piui";"2000_2002";"Categoria 2 ou Intermediária (C2)";196799;206295;0,953968831042924
"741";"31042";"Piui";"2000_2002";"Categoria 3 ou Inadequada (C3)";9496;206295;0,046031168957076
"742";"31042";"Piui";"2003_2005";"Categoria 1 ou Adequada (C1)";NA;NA;0
"743";"31042";"Piui";"2003_2005";"Categoria 2 ou Intermediária (C2)";217162;227095;0,956260595785905
"744";"31042";"Piui";"2003_2005";"Categoria 3 ou Inadequada (C3)";9933;227095;0,0437394042140954
"745";"31042";"Piui";"2006_2008";"Categoria 1 ou Adequada (C1)";68774;224040;0,306971969291198
"746";"31042";"Piui";"2006_2008";"Categoria 2 ou Intermediária (C2)";155266;224040;0,693028030708802
"747";"31042";"Piui";"2006_2008";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"748";"31042";"Piui";"2009_2011";"Categoria 1 ou Adequada (C1)";146802;235046;0,624567106013291
"749";"31042";"Piui";"2009_2011";"Categoria 2 ou Intermediária (C2)";88244;235046;0,375432893986709
"750";"31042";"Piui";"2009_2011";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"751";"31042";"Piui";"2012_2014";"Categoria 1 ou Adequada (C1)";149748;264324;0,566531983474826
"752";"31042";"Piui";"2012_2014";"Categoria 2 ou Intermediária (C2)";81774;264324;0,309370318245789
"753";"31042";"Piui";"2012_2014";"Categoria 3 ou Inadequada (C3)";32802;264324;0,124097698279384
"754";"31042";"Piui";"2015_2017";"Categoria 1 ou Adequada (C1)";163786;242592;0,675150046168052
"755";"31042";"Piui";"2015_2017";"Categoria 2 ou Intermediária (C2)";78806;242592;0,324849953831948
"756";"31042";"Piui";"2015_2017";"Categoria 3 ou Inadequada (C3)";NA;NA;0
"757";"31043";"Divinopolis";"2000_2002";"Categoria 1 ou Adequada (C1)";115940;724075;0,160121534371439
